action_profile,active_session_count,audit_rate,backend_budget_hit,backend_name,budget_hit,candidate_safe_count,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,policy_budget_filtered,pred_loss,quality_loss,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,safe,safety_reason,session_id,task,ttft_ms,turn_index
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.234375,,,671.3661812245846,short,True,True,,False,,15186.71533203125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000055,,,7760.984375,,,,,,qa,72.00352847576141,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,69.1796875,,,1250.2511367201805,nonshort,True,True,,False,,16997.90283203125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000055,,,7760.984375,,,,,,qa,639.653880149126,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,8.421875,,,689.6078214049339,short,True,True,,False,,15357.275390625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000056,,,7760.984375,,,,,,qa,90.31524509191513,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,65.953125,,,1247.6144209504128,nonshort,True,True,,False,,17022.2412109375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000056,,,7760.984375,,,,,,qa,639.6423615515232,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.671875,,,673.7232431769371,short,True,True,,False,,15422.60400390625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000057,,,7760.984375,,,,,,qa,70.3885480761528,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,70.65625,,,1278.2184109091759,nonshort,True,True,,False,,17260.119140625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000057,,,7760.984375,,,,,,qa,673.829048871994,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.5625,,,668.0926084518433,short,True,True,,False,,15226.82275390625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000058,,,7760.984375,,,,,,qa,70.16841694712639,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,67.1015625,,,1211.5959972143173,nonshort,True,True,,False,,16973.01220703125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000058,,,7760.984375,,,,,,qa,621.3838160037994,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,8.203125,,,697.4858790636063,short,True,True,,False,,15378.87939453125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000059,,,7760.984375,,,,,,qa,89.68139812350273,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,66.0625,,,1194.6087703108788,nonshort,True,True,,False,,17052.76123046875,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000059,,,7760.984375,,,,,,qa,637.9524730145931,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.34375,,,677.1140247583389,short,True,True,,False,,15189.822265625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000060,,,7760.984375,,,,,,qa,69.2443810403347,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,71.640625,,,1372.0991723239422,nonshort,True,True,,False,,17064.8994140625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000060,,,7760.984375,,,,,,qa,716.2892669439316,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.3828125,,,781.2133729457855,short,True,True,,False,,15314.216796875,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000061,,,7760.984375,,,,,,qa,75.77595859766006,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,62.890625,,,1309.9860660731792,nonshort,True,True,,False,,16923.998046875,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000061,,,7760.984375,,,,,,qa,619.8213025927544,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.984375,,,824.9905817210674,short,True,True,,False,,15440.4765625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000062,,,7760.984375,,,,,,qa,90.2503989636898,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,67.375,,,1360.5007901787758,nonshort,True,True,,False,,17151.380859375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000062,,,7760.984375,,,,,,qa,648.6050002276897,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.671875,,,674.4368001818657,short,True,True,,False,,15214.39697265625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000063,,,7760.984375,,,,,,qa,70.54883241653442,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,63.3828125,,,1180.2890300750732,nonshort,True,True,,False,,16857.3671875,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000063,,,7760.984375,,,,,,qa,565.1617422699928,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.0,,,623.9637807011604,short,True,True,,False,,15348.462890625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000064,,,7760.984375,,,,,,qa,70.94277441501617,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,66.609375,,,1207.7631503343582,nonshort,True,True,,False,,17069.80029296875,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000064,,,7760.984375,,,,,,qa,642.3170007765293,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,11.046875,,,700.3257051110268,short,True,True,,False,,15324.02880859375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000065,,,7760.984375,,,,,,qa,98.93405437469482,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,73.5,,,1337.3408503830433,nonshort,True,True,,False,,17120.93212890625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000065,,,7760.984375,,,,,,qa,726.2202091515064,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.765625,,,673.4514161944389,short,True,True,,False,,15345.25048828125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000066,,,7760.984375,,,,,,qa,73.32073524594307,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,64.3125,,,1234.7994595766068,nonshort,True,True,,False,,16982.4580078125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000066,,,7760.984375,,,,,,qa,629.3130330741405,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.9296875,,,665.3288826346397,short,True,True,,False,,15447.609375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000067,,,7760.984375,,,,,,qa,88.47671374678612,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,66.171875,,,1217.1366550028324,nonshort,True,True,,False,,17125.45166015625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000067,,,7760.984375,,,,,,qa,639.9833895266056,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.328125,,,671.7044748365879,short,True,True,,False,,15217.775390625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000068,,,7760.984375,,,,,,qa,73.45342263579369,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,68.5234375,,,1228.1154729425907,nonshort,True,True,,False,,16981.31103515625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000068,,,7760.984375,,,,,,qa,628.8580223917961,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.1640625,,,673.8750450313091,short,True,True,,False,,15308.29736328125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000069,,,7760.984375,,,,,,qa,71.66669517755508,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,71.75,,,1290.9055016934872,nonshort,True,True,,False,,17163.96484375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000069,,,7760.984375,,,,,,qa,718.0292531847954,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.4375,,,616.1379031836987,short,True,True,,False,,15422.001953125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000070,,,7760.984375,,,,,,qa,70.79300284385681,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,64.2578125,,,1144.5649936795235,nonshort,True,True,,False,,17062.12939453125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000070,,,7760.984375,,,,,,qa,599.4297936558723,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.4921875,,,653.3625982701778,short,True,True,,False,,15532.6064453125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000071,,,7760.984375,,,,,,qa,71.19503244757652,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,73.28125,,,1323.8395489752293,nonshort,True,True,,False,,17104.08056640625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000071,,,7760.984375,,,,,,qa,725.283682346344,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.5078125,,,670.7942113280296,short,True,True,,False,,15297.845703125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000072,,,7760.984375,,,,,,qa,68.72743740677834,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,68.578125,,,1228.1416989862919,nonshort,True,True,,False,,17085.67041015625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000072,,,7760.984375,,,,,,qa,659.8757542669773,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.8203125,,,619.6466684341431,short,True,True,,False,,15454.7021484375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000073,,,7760.984375,,,,,,qa,72.33012467622757,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,67.8125,,,1198.2287876307964,nonshort,True,True,,False,,17183.5693359375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000073,,,7760.984375,,,,,,qa,652.6382304728031,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.0703125,,,609.7029373049736,short,True,True,,False,,15531.17333984375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000074,,,7760.984375,,,,,,qa,66.63225591182709,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,67.265625,,,1196.2947063148022,nonshort,True,True,,False,,17291.48486328125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000074,,,7760.984375,,,,,,qa,645.5532871186733,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,8.1484375,,,684.8258636891842,short,True,True,,False,,15284.71142578125,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000075,,,7760.984375,,,,,,qa,89.00829777121544,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,64.09375,,,1233.1731170415878,nonshort,True,True,,False,,16907.23681640625,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000075,,,7760.984375,,,,,,qa,628.810241818428,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,8.3125,,,691.8354146182537,short,True,True,,False,,15400.912109375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000076,,,7760.984375,,,,,,qa,91.03012457489967,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,64.1484375,,,1209.5253504812717,nonshort,True,True,,False,,17021.458984375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000076,,,7760.984375,,,,,,qa,604.1128225624561,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.1796875,,,645.1442465186119,short,True,True,,False,,15475.03857421875,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_raghot_000077,,,7760.984375,,,,,,qa,67.44536757469177,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,68.6328125,,,1203.080903738737,nonshort,True,True,,False,,17272.4833984375,False,full_lru,False,,0.0,,full precision exact profile,,,,,qa_longbench_000077,,,7760.984375,,,,,,qa,624.4004666805267,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,5.4140625,,,669.1810339689255,short,True,True,,False,,15238.359375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000157,,,7760.984375,,,,,,summary,66.05250760912895,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,21.875,,,809.7108416259289,nonshort,True,True,,False,,15711.22119140625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000149,,,7760.984375,,,,,,summary,215.0597795844078,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,5.25,,,661.0535681247711,short,True,True,,False,,15342.6533203125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000167,,,7760.984375,,,,,,summary,65.26035442948341,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,34.5078125,,,901.1496528983116,nonshort,True,True,,False,,16178.7470703125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000151,,,7760.984375,,,,,,summary,293.7236875295639,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,5.46875,,,667.043287307024,short,True,True,,False,,15164.974609375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000174,,,7760.984375,,,,,,summary,65.96730649471283,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,20.6171875,,,874.0737438201904,nonshort,True,True,,False,,15600.6806640625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000152,,,7760.984375,,,,,,summary,176.17886513471603,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,2.953125,,,778.1870476901531,short,True,True,,False,,15196.09228515625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000194,,,7760.984375,,,,,,summary,59.20080840587616,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,32.6484375,,,979.3868288397789,nonshort,True,True,,False,,16041.99755859375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000153,,,7760.984375,,,,,,summary,291.50598868727684,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,4.265625,,,776.3345129787922,short,True,True,,False,,15350.30859375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000207,,,7760.984375,,,,,,summary,61.20464205741882,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,8.3671875,,,779.5223258435726,nonshort,True,True,,False,,15471.046875,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000154,,,7760.984375,,,,,,summary,91.84645488858223,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,4.8125,,,661.2306647002697,short,True,True,,False,,15225.7958984375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000212,,,7760.984375,,,,,,summary,61.32730469107628,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,24.171875,,,826.5395760536194,nonshort,True,True,,False,,15780.3603515625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000155,,,7760.984375,,,,,,summary,223.8372080028057,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.671875,,,666.0806089639664,short,True,True,,False,,15390.88525390625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000233,,,7760.984375,,,,,,summary,71.01164758205414,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,25.046875,,,819.3380944430828,nonshort,True,True,,False,,15919.3583984375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000156,,,7760.984375,,,,,,summary,229.95802015066147,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,5.03125,,,664.05413672328,short,True,True,,False,,15152.5517578125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000244,,,7760.984375,,,,,,summary,64.52981010079384,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,25.7578125,,,821.7610605061054,nonshort,True,True,,False,,15748.6708984375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000158,,,7760.984375,,,,,,summary,226.97921469807625,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,4.921875,,,645.4509310424328,short,True,True,,False,,15259.9443359375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000250,,,7760.984375,,,,,,summary,63.67011368274689,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,20.8359375,,,781.6178128123283,nonshort,True,True,,False,,15717.07470703125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000159,,,7760.984375,,,,,,summary,177.21709609031677,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,5.359375,,,610.1508736610413,short,True,True,,False,,15381.291015625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000257,,,7760.984375,,,,,,summary,64.78879600763321,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,37.515625,,,901.8504917621613,nonshort,True,True,,False,,16299.8017578125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000160,,,7760.984375,,,,,,summary,339.38217908144,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,6.125,,,813.6277310550213,short,True,True,,False,,15264.33447265625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000268,,,7760.984375,,,,,,summary,68.19535046815872,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,8.0390625,,,818.6299689114094,nonshort,True,True,,False,,15324.81494140625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000161,,,7760.984375,,,,,,summary,89.11247178912163,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,4.7578125,,,740.7297715544701,short,True,True,,False,,15321.18017578125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000271,,,7760.984375,,,,,,summary,61.18302792310715,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,22.9140625,,,916.7060405015945,nonshort,True,True,,False,,15841.52587890625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000162,,,7760.984375,,,,,,summary,226.13609209656715,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,5.3046875,,,660.4642122983932,short,True,True,,False,,15160.31640625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000278,,,7760.984375,,,,,,summary,65.82861766219139,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,9.953125,,,702.4606801569462,nonshort,True,True,,False,,15298.6845703125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000163,,,7760.984375,,,,,,summary,98.65821897983551,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,5.140625,,,658.2966186106205,short,True,True,,False,,15250.6005859375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000281,,,7760.984375,,,,,,summary,65.50611928105354,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,39.921875,,,901.2699611485004,nonshort,True,True,,False,,16243.4365234375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000164,,,7760.984375,,,,,,summary,348.0874300003052,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,3.4453125,,,615.3362691402435,short,True,True,,False,,15329.85986328125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000290,,,7760.984375,,,,,,summary,57.75468051433563,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,7.7109375,,,659.1018550097942,nonshort,True,True,,False,,15454.21142578125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000165,,,7760.984375,,,,,,summary,72.23805040121078,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,4.7578125,,,659.119013696909,short,True,True,,False,,15230.96533203125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000297,,,7760.984375,,,,,,summary,60.33824011683464,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,24.1171875,,,825.1680135726929,nonshort,True,True,,False,,15785.4755859375,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000166,,,7760.984375,,,,,,summary,220.87665274739265,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,15.421875,,,763.1296589970589,nonshort,True,True,,False,,15644.94580078125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000168,,,7760.984375,,,,,,summary,161.5757942199707,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,15.9140625,,,704.8903815448284,nonshort,True,True,,False,,15749.80908203125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000169,,,7760.984375,,,,,,summary,161.21749207377434,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,14.65625,,,732.467208057642,nonshort,True,True,,False,,15506.39892578125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000170,,,7760.984375,,,,,,summary,126.40989571809769,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,22.96875,,,780.8984182775021,nonshort,True,True,,False,,15839.17529296875,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000171,,,7760.984375,,,,,,summary,218.06145459413528,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,37.2421875,,,916.0787276923656,nonshort,True,True,,False,,16340.18603515625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000172,,,7760.984375,,,,,,summary,328.33873480558395,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,28.2734375,,,836.8641436100006,nonshort,True,True,,False,,15889.35009765625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000173,,,7760.984375,,,,,,summary,237.36653104424477,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,39.703125,,,926.1724762618542,nonshort,True,True,,False,,16320.85595703125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000175,,,7760.984375,,,,,,summary,348.1212966144085,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,48.8359375,,,956.4145728945732,nonshort,True,True,,False,,16696.76806640625,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000176,,,7760.984375,,,,,,summary,409.8742790520191,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,43.640625,,,997.8138878941536,nonshort,True,True,,False,,16248.955078125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000177,,,7760.984375,,,,,,summary,399.1115689277649,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,30.3515625,,,868.3676011860371,nonshort,True,True,,False,,15997.3232421875,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000178,,,7760.984375,,,,,,summary,271.40722796320915,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,53.1015625,,,1045.9419675171375,nonshort,True,True,,False,,16754.3935546875,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000179,,,7760.984375,,,,,,summary,467.5140343606472,0
full_gpu,,,False,measured_replay,False,,,,,,,,,,,True,,,,76.671875,,,1365.1612251996994,nonshort,True,True,,False,,17563.93798828125,False,full_lru,False,,0.0,,full precision exact profile,,,,,summary_xsum_000180,,,7760.984375,,,,,,summary,783.7285622954369,0
kivi_2bit_residual64,,,False,measured_replay,False,,,,,,0.05,,0.05,,,False,,,,1.9140625,,,826.85262337327,short,True,True,,False,,15066.94189453125,True,static_best,False,0.013289634342265924,0.0,,static_best,,,,,qa_raghot_000050,,,9394.40234375,,0.2010372560080163,False,calibrated unsafe,,qa,70.56279480457306,0
