action_profile,audit_rate,candidate_safe_count,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,drift_state,epsilon,error,exact,fallback_reason,kv_cache_memory_mib,latency_ms,length_bucket,measured,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,pred_loss,quality_loss,reason,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_memory_mib,risk_upper,safe,task,ttft_ms
full_gpu,,,,,,,,,,,True,,25.7578125,3031.7899510264397,long,True,True,,False,,4567.34130859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000158,8680.9609375,,,summary,2478.987105190754
full_gpu,,,,,,,,,,,True,,24.171875,793.546736240387,medium,True,True,,False,,4547.57568359375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000155,8680.9609375,,,summary,244.1592402756214
full_gpu,,,,,,,,,,,True,,66.828125,1126.9290931522846,long,True,True,,False,,5038.88037109375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000103,8680.9609375,,,qa_long_context,572.8045217692852
full_gpu,,,,,,,,,,,True,,5.46875,598.5473357141018,short,True,True,,False,,4335.15185546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000174,8680.9609375,,,summary,64.10706415772438
full_gpu,,,,,,,,,,,True,,37.515625,869.883619248867,long,True,True,,False,,4699.13037109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000160,8680.9609375,,,summary,301.1375963687897
full_gpu,,,,,,,,,,,True,,25.046875,762.4096013605595,medium,True,True,,False,,4559.44287109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000156,8680.9609375,,,summary,219.74919363856316
full_gpu,,,,,,,,,,,True,,68.4140625,1078.2171599566936,long,True,True,,False,,5055.84130859375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000104,8680.9609375,,,qa_long_context,539.8819968104362
full_gpu,,,,,,,,,,,True,,2.953125,596.041351556778,short,True,True,,False,,4306.94287109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000194,8680.9609375,,,summary,55.59800565242767
full_gpu,,,,,,,,,,,True,,39.921875,865.9740462899208,long,True,True,,False,,4726.46044921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000164,8680.9609375,,,summary,320.0422562658787
full_gpu,,,,,,,,,,,True,,20.8359375,716.0791419446468,medium,True,True,,False,,4509.68701171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000159,8680.9609375,,,summary,178.1906671822071
full_gpu,,,,,,,,,,,True,,70.8203125,3343.298714607954,long,True,True,,False,,5082.99267578125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000105,8680.703125,,,qa_long_context,2790.079042315483
full_gpu,,,,,,,,,,,True,,4.265625,600.0323705375195,short,True,True,,False,,4321.48583984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000207,8680.703125,,,summary,59.31059643626213
full_gpu,,,,,,,,,,,True,,37.2421875,867.5207756459713,long,True,True,,False,,4696.02490234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000172,8680.703125,,,summary,301.5124835073948
full_gpu,,,,,,,,,,,True,,8.0390625,637.4043971300125,medium,True,True,,False,,4364.34521484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000161,8680.703125,,,summary,95.90460360050201
full_gpu,,,,,,,,,,,True,,65.40625,1065.53078815341,long,True,True,,False,,5023.70068359375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000106,8680.703125,,,qa_long_context,538.7405827641487
full_gpu,,,,,,,,,,,True,,4.8125,572.5655481219292,short,True,True,,False,,4327.69873046875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000212,8680.703125,,,summary,60.07569283246994
full_gpu,,,,,,,,,,,True,,28.2734375,735.6677204370499,long,True,True,,False,,4595.28271484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000173,8680.703125,,,summary,222.42765128612518
full_gpu,,,,,,,,,,,True,,22.9140625,771.3406570255756,medium,True,True,,False,,4533.64697265625,False,full_lru,,0.0,full precision exact profile,,,,xsum_000162,8680.703125,,,summary,215.833630412817
full_gpu,,,,,,,,,,,True,,66.390625,1079.9213573336601,long,True,True,,False,,5034.30029296875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000107,8680.703125,,,qa_long_context,534.6186384558678
full_gpu,,,,,,,,,,,True,,6.671875,603.7841737270355,short,True,True,,False,,4348.81591796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000233,8680.703125,,,summary,69.70187649130821
full_gpu,,,,,,,,,,,True,,39.703125,3246.917709708214,long,True,True,,False,,4723.97607421875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000175,8681.0390625,,,summary,2688.6059381067753
full_gpu,,,,,,,,,,,True,,9.953125,643.201407045126,medium,True,True,,False,,4386.78662109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000163,8681.0390625,,,summary,96.61947935819626
full_gpu,,,,,,,,,,,True,,67.8125,1079.2392306029797,long,True,True,,False,,5050.08642578125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000108,8681.0390625,,,qa_long_context,537.4840721487999
full_gpu,,,,,,,,,,,True,,5.03125,611.8442602455616,short,True,True,,False,,4330.18310546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000244,8681.0390625,,,summary,62.83426657319069
full_gpu,,,,,,,,,,,True,,48.8359375,905.1278717815876,long,True,True,,False,,4827.70263671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000176,8681.0390625,,,summary,366.3639761507511
full_gpu,,,,,,,,,,,True,,7.7109375,618.4405907988548,medium,True,True,,False,,4360.61669921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000165,8681.0390625,,,summary,72.08582013845444
full_gpu,,,,,,,,,,,True,,66.5,1089.9809636175632,long,True,True,,False,,5035.48486328125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000109,8681.0390625,,,qa_long_context,533.9416600763798
full_gpu,,,,,,,,,,,True,,4.921875,606.9313995540142,short,True,True,,False,,4328.94091796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000250,8681.0390625,,,summary,62.476783990859985
full_gpu,,,,,,,,,,,True,,43.640625,894.5318199694157,long,True,True,,False,,4769.33740234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000177,8681.0390625,,,summary,351.69725865125656
full_gpu,,,,,,,,,,,True,,24.1171875,765.1000060141087,medium,True,True,,False,,4546.95458984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000166,8681.0390625,,,summary,214.7294506430626
full_gpu,,,,,,,,,,,True,,68.7421875,3507.3976814746857,long,True,True,,False,,5060.31982421875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000110,8651.578125,,,qa_long_context,2935.901917517185
full_gpu,,,,,,,,,,,True,,5.359375,634.8306462168694,short,True,True,,False,,4333.90966796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000257,8651.578125,,,summary,66.90950691699982
full_gpu,,,,,,,,,,,True,,30.3515625,828.1704895198345,long,True,True,,False,,4618.36669921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000178,8651.578125,,,summary,262.2704245150089
full_gpu,,,,,,,,,,,True,,15.421875,722.4056497216225,medium,True,True,,False,,4449.53271484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000168,8651.578125,,,summary,160.69459915161133
full_gpu,,,,,,,,,,,True,,64.203125,1064.844436943531,long,True,True,,False,,5009.62646484375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000111,8651.578125,,,qa_long_context,527.1933116018772
full_gpu,,,,,,,,,,,True,,6.125,584.1376893222332,short,True,True,,False,,4342.60498046875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000268,8651.578125,,,summary,66.96532294154167
full_gpu,,,,,,,,,,,True,,53.1015625,962.6488052308559,long,True,True,,False,,4876.14990234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000179,8651.578125,,,summary,418.3395653963089
full_gpu,,,,,,,,,,,True,,15.9140625,697.0027796924114,medium,True,True,,False,,4454.99951171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000169,8651.578125,,,summary,153.088066726923
full_gpu,,,,,,,,,,,True,,64.3125,1040.7495014369488,long,True,True,,False,,5010.80810546875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000112,8651.578125,,,qa_long_context,500.38881972432137
full_gpu,,,,,,,,,,,True,,4.7578125,578.1698487699032,short,True,True,,False,,4327.07763671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000271,8651.578125,,,summary,60.09620800614357
full_gpu,,,,,,,,,,,True,,76.671875,3397.4714688956738,long,True,True,,False,,5145.96728515625,False,full_lru,,0.0,full precision exact profile,,,,xsum_000180,8679.95703125,,,summary,2827.79823243618
full_gpu,,,,,,,,,,,True,,14.65625,691.4499811828136,medium,True,True,,False,,4440.92041015625,False,full_lru,,0.0,full precision exact profile,,,,xsum_000170,8679.95703125,,,summary,125.01335516571999
full_gpu,,,,,,,,,,,True,,64.75,1087.7488888800144,long,True,True,,False,,5015.15087890625,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000113,8679.95703125,,,qa_long_context,526.6089029610157
full_gpu,,,,,,,,,,,True,,5.3046875,616.1131449043751,short,True,True,,False,,4333.28857421875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000278,8679.95703125,,,summary,64.20975923538208
full_gpu,,,,,,,,,,,True,,28.875,798.5309287905693,long,True,True,,False,,4601.96630859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000183,8679.95703125,,,summary,243.73061582446098
full_gpu,,,,,,,,,,,True,,22.96875,764.9782225489616,medium,True,True,,False,,4533.91162109375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000171,8679.95703125,,,summary,212.26099506020546
full_gpu,,,,,,,,,,,True,,72.625,1151.9012562930584,long,True,True,,False,,5101.89013671875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000114,8679.95703125,,,qa_long_context,586.066160351038
full_gpu,,,,,,,,,,,True,,5.140625,612.2408173978329,short,True,True,,False,,4331.42529296875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000281,8679.95703125,,,summary,63.46903368830681
full_gpu,,,,,,,,,,,True,,31.0625,805.4459281265736,long,True,True,,False,,4626.26318359375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000187,8679.95703125,,,summary,254.70393896102905
full_gpu,,,,,,,,,,,True,,16.84375,721.9124510884285,medium,True,True,,False,,4465.21923828125,False,full_lru,,0.0,full precision exact profile,,,,xsum_000181,8679.95703125,,,summary,170.10065913200378
full_gpu,,,,,,,,,,,True,,71.6953125,3497.428309172392,long,True,True,,False,,5092.18505859375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000115,8650.80078125,,,qa_long_context,2943.2502947747707
full_gpu,,,,,,,,,,,True,,3.4453125,612.0987683534622,short,True,True,,False,,4312.39208984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000290,8650.80078125,,,summary,56.84208869934082
full_gpu,,,,,,,,,,,True,,40.90625,858.3292737603188,long,True,True,,False,,4738.62255859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000188,8650.80078125,,,summary,309.75742265582085
full_gpu,,,,,,,,,,,True,,13.3984375,649.9279327690601,medium,True,True,,False,,4427.05615234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000182,8650.80078125,,,summary,121.44852802157402
full_gpu,,,,,,,,,,,True,,61.0859375,1026.7594680190086,long,True,True,,False,,4975.85888671875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000116,8650.80078125,,,qa_long_context,486.09597608447075
full_gpu,,,,,,,,,,,True,,4.7578125,608.6665950715542,short,True,True,,False,,4327.07763671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000297,8650.80078125,,,summary,60.87280809879303
full_gpu,,,,,,,,,,,True,,28.4921875,772.351298481226,long,True,True,,False,,4597.71240234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000189,8650.80078125,,,summary,229.54051569104195
full_gpu,,,,,,,,,,,True,,15.4765625,722.2372815012932,medium,True,True,,False,,4450.14013671875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000184,8650.80078125,,,summary,164.5798459649086
full_gpu,,,,,,,,,,,True,,72.625,1137.1524780988693,long,True,True,,False,,5102.23291015625,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000117,8650.80078125,,,qa_long_context,595.6372506916523
full_gpu,,,,,,,,,,,True,,35.109375,796.6230437159538,long,True,True,,False,,4671.80029296875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000190,8650.80078125,,,summary,271.05555310845375
full_gpu,,,,,,,,,,,True,,24.6640625,3158.26266258955,medium,True,True,,False,,4553.16552734375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000185,8621.72265625,,,summary,2604.8540621995926
full_gpu,,,,,,,,,,,True,,66.609375,1141.2841007113457,long,True,True,,False,,5036.47607421875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000118,8621.72265625,,,qa_long_context,591.1755487322807
full_gpu,,,,,,,,,,,True,,58.734375,1020.2927179634571,long,True,True,,False,,4950.19091796875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000191,8621.72265625,,,summary,476.9574776291847
full_gpu,,,,,,,,,,,True,,9.7890625,639.7411562502384,medium,True,True,,False,,4384.96435546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000186,8621.72265625,,,summary,91.34563058614731
full_gpu,,,,,,,,,,,True,,63.328125,1021.6819457709789,long,True,True,,False,,5000.80029296875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000119,8621.72265625,,,qa_long_context,473.10391068458557
full_gpu,,,,,,,,,,,True,,43.640625,898.7752161920071,long,True,True,,False,,4769.33740234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000195,8621.72265625,,,summary,347.0722921192646
full_gpu,,,,,,,,,,,True,,18.7578125,712.804950773716,medium,True,True,,False,,4486.58740234375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000192,8621.72265625,,,summary,166.9718362390995
full_gpu,,,,,,,,,,,True,,67.8125,1102.4116538465023,long,True,True,,False,,5049.13037109375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000120,8621.72265625,,,qa_long_context,561.0121265053749
full_gpu,,,,,,,,,,,True,,26.25,766.0522423684597,long,True,True,,False,,4572.80810546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000196,8621.72265625,,,summary,221.8996025621891
full_gpu,,,,,,,,,,,True,,17.828125,714.8774787783623,medium,True,True,,False,,4476.25927734375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000193,8621.72265625,,,summary,166.47377237677574
full_gpu,,,,,,,,,,,True,,68.8515625,3451.8360011279583,long,True,True,,False,,5062.52392578125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000121,8621.98046875,,,qa_long_context,2883.4578283131123
full_gpu,,,,,,,,,,,True,,26.90625,754.0085427463055,long,True,True,,False,,4579.46826171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000198,8621.98046875,,,summary,215.21799638867378
full_gpu,,,,,,,,,,,True,,20.015625,713.9195539057255,medium,True,True,,False,,4500.55810546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000197,8621.98046875,,,summary,161.88018396496773
full_gpu,,,,,,,,,,,True,,71.859375,1121.762689203024,long,True,True,,False,,5094.54736328125,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000122,8621.98046875,,,qa_long_context,590.8793769776821
full_gpu,,,,,,,,,,,True,,57.4765625,992.0838512480259,long,True,True,,False,,4935.88330078125,False,full_lru,,0.0,full precision exact profile,,,,xsum_000200,8621.98046875,,,summary,452.9004544019699
full_gpu,,,,,,,,,,,True,,19.578125,713.4559862315655,medium,True,True,,False,,4495.69873046875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000199,8621.98046875,,,summary,160.6156900525093
full_gpu,,,,,,,,,,,True,,75.03125,1127.0060613751411,long,True,True,,False,,5129.28759765625,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000123,8621.98046875,,,qa_long_context,577.4867422878742
full_gpu,,,,,,,,,,,True,,32.1015625,801.1551797389984,long,True,True,,False,,4637.80419921875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000201,8621.98046875,,,summary,252.5383122265339
full_gpu,,,,,,,,,,,True,,12.3046875,665.5954904854298,medium,True,True,,False,,4412.90771484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000203,8621.98046875,,,summary,112.10823804140091
full_gpu,,,,,,,,,,,True,,71.1484375,1159.9305868148804,long,True,True,,False,,5086.48974609375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000124,8621.98046875,,,qa_long_context,616.4156720042229
full_gpu,,,,,,,,,,,True,,41.234375,3198.998875916004,long,True,True,,False,,4742.30810546875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000202,8629.76953125,,,summary,2625.8666291832924
full_gpu,,,,,,,,,,,True,,15.3671875,719.856534153223,medium,True,True,,False,,4448.92529296875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000204,8629.76953125,,,summary,160.2465957403183
full_gpu,,,,,,,,,,,True,,76.2890625,1154.6911410987377,long,True,True,,False,,5141.78271484375,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000125,8629.76953125,,,qa_long_context,607.5344756245613
full_gpu,,,,,,,,,,,True,,55.5625,964.2303511500359,long,True,True,,False,,4904.10107421875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000208,8629.76953125,,,summary,423.4188310801983
full_gpu,,,,,,,,,,,True,,20.3984375,713.1438292562962,medium,True,True,,False,,4504.81005859375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000205,8629.76953125,,,summary,168.6823032796383
full_gpu,,,,,,,,,,,True,,61.140625,1039.3138341605663,long,True,True,,False,,4977.00341796875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000126,8629.76953125,,,qa_long_context,486.61282286047935
full_gpu,,,,,,,,,,,True,,58.515625,1009.7435750067234,long,True,True,,False,,4948.59521484375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000210,8629.76953125,,,summary,456.3809521496296
full_gpu,,,,,,,,,,,True,,16.734375,699.9218463897705,medium,True,True,,False,,4464.11083984375,False,full_lru,,0.0,full precision exact profile,,,,xsum_000206,8629.76953125,,,summary,155.73393180966377
full_gpu,,,,,,,,,,,True,,66.5546875,1037.1075607836246,long,True,True,,False,,5035.59326171875,False,full_lru,,0.0,full precision exact profile,,,,longbench_qasper_000127,8629.76953125,,,qa_long_context,513.3875496685505
full_gpu,,,,,,,,,,,True,,67.484375,1043.1760251522064,long,True,True,,False,,5045.65576171875,False,full_lru,,0.0,full precision exact profile,,,,xsum_000213,8629.76953125,,,summary,516.865212470293
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,21.7408447265625,4077.066533267498,long,True,True,,False,,5062.5244140625,True,static_best,0.03288061678412556,0.0,static_best,,,,longbench_qasper_000100,8665.03515625,0.31027382243137985,False,qa_long_context,3027.228996157646
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,1.9764404296875,1134.6338614821434,short,True,True,,False,,4354.00537109375,True,static_best,0.05036291718800688,0.011730205278592476,static_best,,,,xsum_000150,8665.03515625,0.25087790324753967,False,summary,106.48076608777046
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,10.101806640625,1386.582162231207,long,True,True,,False,,4646.66357421875,True,static_best,0.031607439970013064,0.009266409266409315,static_best,,,,xsum_000151,8665.03515625,0.29548762593521927,False,summary,358.7977960705757
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,5.9293212890625,1232.2310917079449,medium,True,True,,False,,4496.158203125,True,static_best,0.05117105744065116,0.0,static_best,,,,xsum_000152,8665.03515625,0.22256410693835332,False,summary,207.88463577628136
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,18.99578857421875,1739.035688340664,long,True,True,,False,,4966.0185546875,True,static_best,0.03288061678412556,0.0,static_best,,,,longbench_qasper_000101,8665.03515625,0.31027382243137985,False,qa_long_context,732.1410290896893
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,1.317626953125,1065.506000071764,short,True,True,,False,,4332.37841796875,True,static_best,0.05036291718800688,0.10256410256410253,static_best,,,,xsum_000157,8665.03515625,0.25087790324753967,False,summary,96.30502760410309
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,9.55279541015625,1361.748993396759,long,True,True,,False,,4626.72509765625,True,static_best,0.031607439970013064,0.0,static_best,,,,xsum_000153,8665.03515625,0.29548762593521927,False,summary,353.2180078327656
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,2.196044921875,1092.0318886637688,medium,True,True,,False,,4363.92333984375,True,static_best,0.05117105744065116,0.024242424242424176,static_best,,,,xsum_000154,8665.03515625,0.22256410693835332,False,summary,121.85318022966385
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,20.4232177734375,1807.264719158411,long,True,True,,False,,5015.71044921875,True,static_best,0.03288061678412556,0.0,static_best,,,,longbench_qasper_000102,8665.03515625,0.31027382243137985,False,qa_long_context,787.2680090367794
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,1.317626953125,1068.6393529176712,short,True,True,,False,,4330.63818359375,True,static_best,0.05036291718800688,0.15669515669515677,static_best,,,,xsum_000167,8665.03515625,0.25087790324753967,False,summary,95.96838429570198
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,7.466552734375,3605.2037067711353,long,True,True,,False,,4551.68310546875,True,static_best,0.031607439970013064,0.0,static_best,,,,xsum_000158,8670.12890625,0.29548762593521927,False,summary,2559.706002473831
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,7.02734375,1300.1352101564407,medium,True,True,,False,,4534.57177734375,True,static_best,0.05117105744065116,0.11764705882352933,static_best,,,,xsum_000155,8670.12890625,0.22256410693835332,False,summary,261.2675167620182
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,19.87420654296875,1749.8879246413708,long,True,True,,False,,4995.36865234375,True,static_best,0.03288061678412556,0.0,static_best,,,,longbench_qasper_000103,8670.12890625,0.31027382243137985,False,qa_long_context,713.1621092557907
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,1.317626953125,1107.4149645864964,short,True,True,,False,,4332.95849609375,True,static_best,0.05036291718800688,0.0,static_best,,,,xsum_000174,8670.12890625,0.25087790324753967,False,summary,99.55504909157753
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,10.980224609375,1452.1842040121555,long,True,True,,False,,4678.92041015625,True,static_best,0.031607439970013064,0.007352941176470562,static_best,,,,xsum_000160,8670.12890625,0.29548762593521927,False,summary,416.1430634558201
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,7.2469482421875,1275.0600092113018,medium,True,True,,False,,4543.99951171875,True,static_best,0.05117105744065116,0.11363636363636354,static_best,,,,xsum_000156,8670.12890625,0.22256410693835332,False,summary,247.02831357717514
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,20.31341552734375,1805.473204702139,long,True,True,,False,,5012.43798828125,True,static_best,0.03288061678412556,0.0,static_best,,,,longbench_qasper_000104,8670.12890625,0.31027382243137985,False,qa_long_context,764.2755918204784
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,0.54901123046875,1092.4878343939781,short,True,True,,False,,4306.08154296875,True,static_best,0.05036291718800688,0.13793103448275856,static_best,,,,xsum_000194,8670.12890625,0.25087790324753967,False,summary,89.75324407219887
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,11.74884033203125,1459.2730849981308,long,True,True,,False,,4704.748046875,True,static_best,0.031607439970013064,0.0,static_best,,,,xsum_000164,8670.12890625,0.29548762593521927,False,summary,428.6400154232979
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,5.9293212890625,1227.102778851986,medium,True,True,,False,,4498.478515625,True,static_best,0.05117105744065116,0.0,static_best,,,,xsum_000159,8670.12890625,0.22256410693835332,False,summary,201.51298493146896
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,21.08203125,4137.912884354591,long,True,True,,False,,5038.95068359375,True,static_best,0.03288061678412556,0.0,static_best,,,,longbench_qasper_000105,8608.328125,0.31027382243137985,False,qa_long_context,3076.7103396356106
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,0.98822021484375,1117.2814890742302,short,True,True,,False,,4320.11279296875,True,static_best,0.05036291718800688,0.101010101010101,static_best,,,,xsum_000207,8608.328125,0.25087790324753967,False,summary,94.98506411910057
h2o_heavy15_recent15,,,,,,,0.1,,0.1,,False,calibrated unsafe,10.87042236328125,1463.7212716042995,long,True,True,,False,,4675.97705078125,True,static_best,0.031607439970013064,0.0,static_best,,,,xsum_000172,8608.328125,0.29548762593521927,False,summary,409.7485914826393
